id,galaxy,position,system,planet_id
8487,8,5,72,
8488,8,6,72,
8489,8,7,72,
8490,8,8,72,
8491,8,9,72,
8492,8,10,72,
8493,8,0,73,
8494,8,1,73,
8495,8,2,73,
8496,8,3,73,
8497,8,4,73,
8498,8,5,73,
8499,8,6,73,
8500,8,7,73,
8501,8,8,73,
8502,8,9,73,
8503,8,10,73,
8504,8,0,74,
8505,8,1,74,
8506,8,2,74,
8507,8,3,74,
8508,8,4,74,
8509,8,5,74,
8510,8,6,74,
8511,8,7,74,
8512,8,8,74,
8513,8,9,74,
8514,8,10,74,
8515,8,0,75,
8516,8,1,75,
8517,8,2,75,
8518,8,3,75,
8519,8,4,75,
8520,8,5,75,
8521,8,6,75,
8522,8,7,75,
8523,8,8,75,
8524,8,9,75,
8525,8,10,75,
8526,8,0,76,
8527,8,1,76,
8528,8,2,76,
8529,8,3,76,
8530,8,4,76,
8531,8,5,76,
8532,8,6,76,
8533,8,7,76,
8534,8,8,76,
8535,8,9,76,
8536,8,10,76,
8537,8,0,77,
8538,8,1,77,
8539,8,2,77,
8540,8,3,77,
8541,8,4,77,
8542,8,5,77,
8543,8,6,77,
8544,8,7,77,
8545,8,8,77,
8546,8,9,77,
8547,8,10,77,
8548,8,0,78,
8549,8,1,78,
8550,8,2,78,
8551,8,3,78,
8552,8,4,78,
8553,8,5,78,
8554,8,6,78,
8555,8,7,78,
8556,8,8,78,
8557,8,9,78,
8558,8,10,78,
8559,8,0,79,
8560,8,1,79,
8561,8,2,79,
8562,8,3,79,
8563,8,4,79,
8564,8,5,79,
8565,8,6,79,
8566,8,7,79,
8567,8,8,79,
8568,8,9,79,
8569,8,10,79,
8570,8,0,80,
8571,8,1,80,
8572,8,2,80,
8573,8,3,80,
8574,8,4,80,
8575,8,5,80,
8576,8,6,80,
8577,8,7,80,
8578,8,8,80,
8579,8,9,80,
8580,8,10,80,
8581,8,0,81,
8582,8,1,81,
8583,8,2,81,
8584,8,3,81,
8585,8,4,81,
8586,8,5,81,
8587,8,6,81,
8588,8,7,81,
8589,8,8,81,
8590,8,9,81,
8591,8,10,81,
8592,8,0,82,
8593,8,1,82,
8594,8,2,82,
8595,8,3,82,
8596,8,4,82,
8597,8,5,82,
8598,8,6,82,
8599,8,7,82,
8600,8,8,82,
8601,8,9,82,
8602,8,10,82,
8603,8,0,83,
8604,8,1,83,
8605,8,2,83,
8606,8,3,83,
8607,8,4,83,
8608,8,5,83,
8609,8,6,83,
8610,8,7,83,
8611,8,8,83,
8612,8,9,83,
8613,8,10,83,
8614,8,0,84,
8615,8,1,84,
8616,8,2,84,
8617,8,3,84,
8618,8,4,84,
8619,8,5,84,
8620,8,6,84,
8621,8,7,84,
8622,8,8,84,
8623,8,9,84,
8624,8,10,84,
8625,8,0,85,
8626,8,1,85,
8627,8,2,85,
8628,8,3,85,
8629,8,4,85,
8630,8,5,85,
8631,8,6,85,
8632,8,7,85,
8633,8,8,85,
8634,8,9,85,
8635,8,10,85,
8636,8,0,86,
8637,8,1,86,
8638,8,2,86,
8639,8,3,86,
8640,8,4,86,
8641,8,5,86,
8642,8,6,86,
8643,8,7,86,
8644,8,8,86,
8645,8,9,86,
8646,8,10,86,
8647,8,0,87,
8648,8,1,87,
8649,8,2,87,
8650,8,3,87,
8651,8,4,87,
8652,8,5,87,
8653,8,6,87,
8654,8,7,87,
8655,8,8,87,
8656,8,9,87,
8657,8,10,87,
8658,8,0,88,
8659,8,1,88,
8660,8,2,88,
8661,8,3,88,
8662,8,4,88,
8663,8,5,88,
8664,8,6,88,
8665,8,7,88,
8666,8,8,88,
8667,8,9,88,
8668,8,10,88,
8669,8,0,89,
8670,8,1,89,
8671,8,2,89,
8672,8,3,89,
8673,8,4,89,
8674,8,5,89,
8675,8,6,89,
8676,8,7,89,
8677,8,8,89,
8678,8,9,89,
8679,8,10,89,
8680,8,0,90,
8681,8,1,90,
8682,8,2,90,
8683,8,3,90,
8684,8,4,90,
8685,8,5,90,
8686,8,6,90,
8687,8,7,90,
8688,8,8,90,
8689,8,9,90,
8690,8,10,90,
8691,8,0,91,
8692,8,1,91,
8693,8,2,91,
8694,8,3,91,
8695,8,4,91,
8696,8,5,91,
8697,8,6,91,
8698,8,7,91,
8699,8,8,91,
8700,8,9,91,
8701,8,10,91,
8702,8,0,92,
8703,8,1,92,
8704,8,2,92,
8705,8,3,92,
8706,8,4,92,
8707,8,5,92,
8708,8,6,92,
8709,8,7,92,
8710,8,8,92,
8711,8,9,92,
8712,8,10,92,
8713,8,0,93,
8714,8,1,93,
8715,8,2,93,
8716,8,3,93,
8717,8,4,93,
8718,8,5,93,
8719,8,6,93,
8720,8,7,93,
8721,8,8,93,
8722,8,9,93,
8723,8,10,93,
8724,8,0,94,
8725,8,1,94,
8726,8,2,94,
8727,8,3,94,
8728,8,4,94,
8729,8,5,94,
8730,8,6,94,
8731,8,7,94,
8732,8,8,94,
8733,8,9,94,
8734,8,10,94,
8735,8,0,95,
8736,8,1,95,
8737,8,2,95,
8738,8,3,95,
8739,8,4,95,
8740,8,5,95,
8741,8,6,95,
8742,8,7,95,
8743,8,8,95,
8744,8,9,95,
8745,8,10,95,
8746,8,0,96,
8747,8,1,96,
8748,8,2,96,
8749,8,3,96,
8750,8,4,96,
8751,8,5,96,
8752,8,6,96,
8753,8,7,96,
8754,8,8,96,
8755,8,9,96,
8756,8,10,96,
8757,8,0,97,
8758,8,1,97,
8759,8,2,97,
8760,8,3,97,
8761,8,4,97,
8762,8,5,97,
8763,8,6,97,
8764,8,7,97,
8765,8,8,97,
8766,8,9,97,
8767,8,10,97,
8768,8,0,98,
8769,8,1,98,
8770,8,2,98,
8771,8,3,98,
8772,8,4,98,
8773,8,5,98,
8774,8,6,98,
8775,8,7,98,
8776,8,8,98,
8777,8,9,98,
8778,8,10,98,
8779,8,0,99,
8780,8,1,99,
8781,8,2,99,
8782,8,3,99,
8783,8,4,99,
8784,8,5,99,
8785,8,6,99,
8786,8,7,99,
8787,8,8,99,
8788,8,9,99,
8789,8,10,99,
8790,8,0,100,
8791,8,1,100,
8792,8,2,100,
8793,8,3,100,
8794,8,4,100,
8795,8,5,100,
8796,8,6,100,
8797,8,7,100,
8798,8,8,100,
8799,8,9,100,
8800,8,10,100,
8801,9,0,1,
8802,9,1,1,
8803,9,2,1,
8804,9,3,1,
8805,9,4,1,
8806,9,5,1,
8807,9,6,1,
8808,9,7,1,
8809,9,8,1,
8810,9,9,1,
8811,9,10,1,
8812,9,0,2,
8813,9,1,2,
8814,9,2,2,
8815,9,3,2,
8816,9,4,2,
8817,9,5,2,
8818,9,6,2,
8819,9,7,2,
8820,9,8,2,
8821,9,9,2,
8822,9,10,2,
8823,9,0,3,
8824,9,1,3,
8825,9,2,3,
8826,9,3,3,
8827,9,4,3,
8828,9,5,3,
8829,9,6,3,
8830,9,7,3,
8831,9,8,3,
8832,9,9,3,
8833,9,10,3,
8834,9,0,4,
8835,9,1,4,
8836,9,2,4,
8837,9,3,4,
8838,9,4,4,
8839,9,5,4,
8840,9,6,4,
8841,9,7,4,
8842,9,8,4,
8843,9,9,4,
8844,9,10,4,
8845,9,0,5,
8846,9,1,5,
8847,9,2,5,
8848,9,3,5,
8849,9,4,5,
8850,9,5,5,
8851,9,6,5,
8852,9,7,5,
8853,9,8,5,
8854,9,9,5,
8855,9,10,5,
8856,9,0,6,
8857,9,1,6,
8858,9,2,6,
8859,9,3,6,
8860,9,4,6,
8861,9,5,6,
8862,9,6,6,
8863,9,7,6,
8864,9,8,6,
8865,9,9,6,
8866,9,10,6,
8867,9,0,7,
8868,9,1,7,
8869,9,2,7,
8870,9,3,7,
8871,9,4,7,
8872,9,5,7,
8873,9,6,7,
8874,9,7,7,
8875,9,8,7,
8876,9,9,7,
8877,9,10,7,
8878,9,0,8,
8879,9,1,8,
8880,9,2,8,
8881,9,3,8,
8882,9,4,8,
8883,9,5,8,
8884,9,6,8,
8885,9,7,8,
8886,9,8,8,
8887,9,9,8,
8888,9,10,8,
8889,9,0,9,
8890,9,1,9,
8891,9,2,9,
8892,9,3,9,
8893,9,4,9,
8894,9,5,9,
8895,9,6,9,
8896,9,7,9,
8897,9,8,9,
8898,9,9,9,
8899,9,10,9,
8900,9,0,10,
8901,9,1,10,
8902,9,2,10,
8903,9,3,10,
8904,9,4,10,
8905,9,5,10,
8906,9,6,10,
8907,9,7,10,
8908,9,8,10,
8909,9,9,10,
8910,9,10,10,
8911,9,0,11,
8912,9,1,11,
8913,9,2,11,
8914,9,3,11,
8915,9,4,11,
8916,9,5,11,
8917,9,6,11,
8918,9,7,11,
8919,9,8,11,
8920,9,9,11,
8921,9,10,11,
8922,9,0,12,
8923,9,1,12,
8924,9,2,12,
8925,9,3,12,
8926,9,4,12,
8927,9,5,12,
8928,9,6,12,
8929,9,7,12,
8930,9,8,12,
8931,9,9,12,
8932,9,10,12,
8933,9,0,13,
8934,9,1,13,
8935,9,2,13,
8936,9,3,13,
8937,9,4,13,
8938,9,5,13,
8939,9,6,13,
8940,9,7,13,
8941,9,8,13,
8942,9,9,13,
8943,9,10,13,
8944,9,0,14,
8945,9,1,14,
8946,9,2,14,
8947,9,3,14,
8948,9,4,14,
8949,9,5,14,
8950,9,6,14,
8951,9,7,14,
8952,9,8,14,
8953,9,9,14,
8954,9,10,14,
8955,9,0,15,
8956,9,1,15,
8957,9,2,15,
8958,9,3,15,
8959,9,4,15,
8960,9,5,15,
8961,9,6,15,
8962,9,7,15,
8963,9,8,15,
8964,9,9,15,
8965,9,10,15,
8966,9,0,16,
8967,9,1,16,
8968,9,2,16,
8969,9,3,16,
8970,9,4,16,
8971,9,5,16,
8972,9,6,16,
8973,9,7,16,
8974,9,8,16,
8975,9,9,16,
8976,9,10,16,
8977,9,0,17,
8978,9,1,17,
8979,9,2,17,
8980,9,3,17,
8981,9,4,17,
8982,9,5,17,
8983,9,6,17,
8984,9,7,17,
8985,9,8,17,
8986,9,9,17,
8987,9,10,17,
8988,9,0,18,
8989,9,1,18,
8990,9,2,18,
8991,9,3,18,
8992,9,4,18,
8993,9,5,18,
8994,9,6,18,
8995,9,7,18,
8996,9,8,18,
8997,9,9,18,
8998,9,10,18,
8999,9,0,19,
9000,9,1,19,
9001,9,2,19,
9002,9,3,19,
9003,9,4,19,
9004,9,5,19,
9005,9,6,19,
9006,9,7,19,
9007,9,8,19,
9008,9,9,19,
9009,9,10,19,
9010,9,0,20,
9011,9,1,20,
9012,9,2,20,
9013,9,3,20,
9014,9,4,20,
9015,9,5,20,
9016,9,6,20,
9017,9,7,20,
9018,9,8,20,
9019,9,9,20,
9020,9,10,20,
9021,9,0,21,
9022,9,1,21,
9023,9,2,21,
9024,9,3,21,
9025,9,4,21,
9026,9,5,21,
9027,9,6,21,
9028,9,7,21,
9029,9,8,21,
9030,9,9,21,
9031,9,10,21,
9032,9,0,22,
9033,9,1,22,
9034,9,2,22,
9035,9,3,22,
9036,9,4,22,
9037,9,5,22,
9038,9,6,22,
9039,9,7,22,
9040,9,8,22,
9041,9,9,22,
9042,9,10,22,
9043,9,0,23,
9044,9,1,23,
9045,9,2,23,
9046,9,3,23,
9047,9,4,23,
9048,9,5,23,
9049,9,6,23,
9050,9,7,23,
9051,9,8,23,
9052,9,9,23,
9053,9,10,23,
9054,9,0,24,
9055,9,1,24,
9056,9,2,24,
9057,9,3,24,
9058,9,4,24,
9059,9,5,24,
9060,9,6,24,
9061,9,7,24,
9062,9,8,24,
9063,9,9,24,
9064,9,10,24,
9065,9,0,25,
9066,9,1,25,
9067,9,2,25,
9068,9,3,25,
9069,9,4,25,
9070,9,5,25,
9071,9,6,25,
9072,9,7,25,
9073,9,8,25,
9074,9,9,25,
9075,9,10,25,
9076,9,0,26,
9077,9,1,26,
9078,9,2,26,
9079,9,3,26,
9080,9,4,26,
9081,9,5,26,
9082,9,6,26,
9083,9,7,26,
9084,9,8,26,
9085,9,9,26,
9086,9,10,26,
9087,9,0,27,
9088,9,1,27,
9089,9,2,27,
9090,9,3,27,
9091,9,4,27,
9092,9,5,27,
9093,9,6,27,
9094,9,7,27,
9095,9,8,27,
9096,9,9,27,
9097,9,10,27,
9098,9,0,28,
9099,9,1,28,
9100,9,2,28,
9101,9,3,28,
9102,9,4,28,
9103,9,5,28,
9104,9,6,28,
9105,9,7,28,
9106,9,8,28,
9107,9,9,28,
9108,9,10,28,
9109,9,0,29,
9110,9,1,29,
9111,9,2,29,
9112,9,3,29,
9113,9,4,29,
9114,9,5,29,
9115,9,6,29,
9116,9,7,29,
9117,9,8,29,
9118,9,9,29,
9119,9,10,29,
9120,9,0,30,
9121,9,1,30,
9122,9,2,30,
9123,9,3,30,
9124,9,4,30,
9125,9,5,30,
9126,9,6,30,
9127,9,7,30,
9128,9,8,30,
9129,9,9,30,
9130,9,10,30,
9131,9,0,31,
9132,9,1,31,
9133,9,2,31,
9134,9,3,31,
9135,9,4,31,
9136,9,5,31,
9137,9,6,31,
9138,9,7,31,
9139,9,8,31,
9140,9,9,31,
9141,9,10,31,
9142,9,0,32,
9143,9,1,32,
9144,9,2,32,
9145,9,3,32,
9146,9,4,32,
9147,9,5,32,
9148,9,6,32,
9149,9,7,32,
9150,9,8,32,
9151,9,9,32,
9152,9,10,32,
9153,9,0,33,
9154,9,1,33,
9155,9,2,33,
9156,9,3,33,
9157,9,4,33,
9158,9,5,33,
9159,9,6,33,
9160,9,7,33,
9161,9,8,33,
9162,9,9,33,
9163,9,10,33,
9164,9,0,34,
9165,9,1,34,
9166,9,2,34,
9167,9,3,34,
9168,9,4,34,
9169,9,5,34,
9170,9,6,34,
9171,9,7,34,
9172,9,8,34,
9173,9,9,34,
9174,9,10,34,
9175,9,0,35,
9176,9,1,35,
9177,9,2,35,
9178,9,3,35,
9179,9,4,35,
9180,9,5,35,
9181,9,6,35,
9182,9,7,35,
9183,9,8,35,
9184,9,9,35,
9185,9,10,35,
9186,9,0,36,
9187,9,1,36,
9188,9,2,36,
9189,9,3,36,
9190,9,4,36,
9191,9,5,36,
9192,9,6,36,
9193,9,7,36,
9194,9,8,36,
9195,9,9,36,
9196,9,10,36,
9197,9,0,37,
9198,9,1,37,
9199,9,2,37,
9200,9,3,37,
9201,9,4,37,
9202,9,5,37,
9203,9,6,37,
9204,9,7,37,
9205,9,8,37,
9206,9,9,37,
9207,9,10,37,
9208,9,0,38,
9209,9,1,38,
9210,9,2,38,
9211,9,3,38,
9212,9,4,38,
9213,9,5,38,
9214,9,6,38,
9215,9,7,38,
9216,9,8,38,
9217,9,9,38,
9218,9,10,38,
9219,9,0,39,
9220,9,1,39,
9221,9,2,39,
9222,9,3,39,
9223,9,4,39,
9224,9,5,39,
9225,9,6,39,
9226,9,7,39,
9227,9,8,39,
9228,9,9,39,
9229,9,10,39,
9230,9,0,40,
9231,9,1,40,
9232,9,2,40,
9233,9,3,40,
9234,9,4,40,
9235,9,5,40,
9236,9,6,40,
9237,9,7,40,
9238,9,8,40,
9239,9,9,40,
9240,9,10,40,
9241,9,0,41,
9242,9,1,41,
9243,9,2,41,
9244,9,3,41,
9245,9,4,41,
9246,9,5,41,
9247,9,6,41,
9248,9,7,41,
9249,9,8,41,
9250,9,9,41,
9251,9,10,41,
9252,9,0,42,
9253,9,1,42,
9254,9,2,42,
9255,9,3,42,
9256,9,4,42,
9257,9,5,42,
9258,9,6,42,
9259,9,7,42,
9260,9,8,42,
9261,9,9,42,
9262,9,10,42,
9263,9,0,43,
9264,9,1,43,
9265,9,2,43,
9266,9,3,43,
9267,9,4,43,
9268,9,5,43,
9269,9,6,43,
9270,9,7,43,
9271,9,8,43,
9272,9,9,43,
9273,9,10,43,
9274,9,0,44,
9275,9,1,44,
9276,9,2,44,
9277,9,3,44,
9278,9,4,44,
9279,9,5,44,
9280,9,6,44,
9281,9,7,44,
9282,9,8,44,
9283,9,9,44,
9284,9,10,44,
9285,9,0,45,
9286,9,1,45,
9287,9,2,45,
9288,9,3,45,
9289,9,4,45,
9290,9,5,45,
9291,9,6,45,
9292,9,7,45,
9293,9,8,45,
9294,9,9,45,
9295,9,10,45,
9296,9,0,46,
9297,9,1,46,
9298,9,2,46,
9299,9,3,46,
9300,9,4,46,
9301,9,5,46,
9302,9,6,46,
9303,9,7,46,
9304,9,8,46,
9305,9,9,46,
9306,9,10,46,
9307,9,0,47,
9308,9,1,47,
9309,9,2,47,
9310,9,3,47,
9311,9,4,47,
9312,9,5,47,
9313,9,6,47,
9314,9,7,47,
9315,9,8,47,
9316,9,9,47,
9317,9,10,47,
9318,9,0,48,
9319,9,1,48,
9320,9,2,48,
9321,9,3,48,
9322,9,4,48,
9323,9,5,48,
9324,9,6,48,
9325,9,7,48,
9326,9,8,48,
9327,9,9,48,
9328,9,10,48,
9329,9,0,49,
9330,9,1,49,
9331,9,2,49,
9332,9,3,49,
9333,9,4,49,
9334,9,5,49,
9335,9,6,49,
9336,9,7,49,
9337,9,8,49,
9338,9,9,49,
9339,9,10,49,
9340,9,0,50,
9341,9,1,50,
9342,9,2,50,
9343,9,3,50,
9344,9,4,50,
9345,9,5,50,
9346,9,6,50,
9347,9,7,50,
9348,9,8,50,
9349,9,9,50,
9350,9,10,50,
9351,9,0,51,
9352,9,1,51,
9353,9,2,51,
9354,9,3,51,
9355,9,4,51,
9356,9,5,51,
9357,9,6,51,
9358,9,7,51,
9359,9,8,51,
9360,9,9,51,
9361,9,10,51,
9362,9,0,52,
9363,9,1,52,
9364,9,2,52,
9365,9,3,52,
9366,9,4,52,
9367,9,5,52,
9368,9,6,52,
9369,9,7,52,
9370,9,8,52,
9371,9,9,52,
9372,9,10,52,
9373,9,0,53,
9374,9,1,53,
9375,9,2,53,
9376,9,3,53,
9377,9,4,53,
9378,9,5,53,
9379,9,6,53,
9380,9,7,53,
9381,9,8,53,
9382,9,9,53,
9383,9,10,53,
9384,9,0,54,
9385,9,1,54,
9386,9,2,54,
9387,9,3,54,
9388,9,4,54,
9389,9,5,54,
9390,9,6,54,
9391,9,7,54,
9392,9,8,54,
9393,9,9,54,
9394,9,10,54,
9395,9,0,55,
9396,9,1,55,
9397,9,2,55,
9398,9,3,55,
9399,9,4,55,
9400,9,5,55,
9401,9,6,55,
9402,9,7,55,
9403,9,8,55,
9404,9,9,55,
9405,9,10,55,
9406,9,0,56,
9407,9,1,56,
9408,9,2,56,
9409,9,3,56,
9410,9,4,56,
9411,9,5,56,
9412,9,6,56,
9413,9,7,56,
9414,9,8,56,
9415,9,9,56,
9416,9,10,56,
9417,9,0,57,
9418,9,1,57,
9419,9,2,57,
9420,9,3,57,
9421,9,4,57,
9422,9,5,57,
9423,9,6,57,
9424,9,7,57,
9425,9,8,57,
9426,9,9,57,
9427,9,10,57,
9428,9,0,58,
9429,9,1,58,
9430,9,2,58,
9431,9,3,58,
9432,9,4,58,
9433,9,5,58,
9434,9,6,58,
9435,9,7,58,
9436,9,8,58,
9437,9,9,58,
9438,9,10,58,
9439,9,0,59,
9440,9,1,59,
9441,9,2,59,
9442,9,3,59,
9443,9,4,59,
9444,9,5,59,
9445,9,6,59,
9446,9,7,59,
9447,9,8,59,
9448,9,9,59,
9449,9,10,59,
9450,9,0,60,
9451,9,1,60,
9452,9,2,60,
9453,9,3,60,
9454,9,4,60,
9455,9,5,60,
9456,9,6,60,
9457,9,7,60,
9458,9,8,60,
9459,9,9,60,
9460,9,10,60,
9461,9,0,61,
9462,9,1,61,
9463,9,2,61,
9464,9,3,61,
9465,9,4,61,
9466,9,5,61,
9467,9,6,61,
9468,9,7,61,
9469,9,8,61,
9470,9,9,61,
9471,9,10,61,
9472,9,0,62,
9473,9,1,62,
9474,9,2,62,
9475,9,3,62,
9476,9,4,62,
9477,9,5,62,
9478,9,6,62,
9479,9,7,62,
9480,9,8,62,
9481,9,9,62,
9482,9,10,62,
9483,9,0,63,
9484,9,1,63,
9485,9,2,63,
9486,9,3,63,
9487,9,4,63,
9488,9,5,63,
9489,9,6,63,
9490,9,7,63,
9491,9,8,63,
9492,9,9,63,
9493,9,10,63,
9494,9,0,64,
9495,9,1,64,
9496,9,2,64,
9497,9,3,64,
9498,9,4,64,
9499,9,5,64,
9500,9,6,64,
9501,9,7,64,
9502,9,8,64,
9503,9,9,64,
9504,9,10,64,
9505,9,0,65,
9506,9,1,65,
9507,9,2,65,
9508,9,3,65,
9509,9,4,65,
9510,9,5,65,
9511,9,6,65,
9512,9,7,65,
9513,9,8,65,
9514,9,9,65,
9515,9,10,65,
9516,9,0,66,
9517,9,1,66,
9518,9,2,66,
9519,9,3,66,
9520,9,4,66,
9521,9,5,66,
9522,9,6,66,
9523,9,7,66,
9524,9,8,66,
9525,9,9,66,
9526,9,10,66,
9527,9,0,67,
9528,9,1,67,
9529,9,2,67,
9530,9,3,67,
9531,9,4,67,
9532,9,5,67,
9533,9,6,67,
9534,9,7,67,
9535,9,8,67,
9536,9,9,67,
9537,9,10,67,
9538,9,0,68,
9539,9,1,68,
9540,9,2,68,
9541,9,3,68,
9542,9,4,68,
9543,9,5,68,
9544,9,6,68,
9545,9,7,68,
9546,9,8,68,
9547,9,9,68,
9548,9,10,68,
9549,9,0,69,
9550,9,1,69,
9551,9,2,69,
9552,9,3,69,
9553,9,4,69,
9554,9,5,69,
9555,9,6,69,
9556,9,7,69,
9557,9,8,69,
9558,9,9,69,
9559,9,10,69,
9560,9,0,70,
9561,9,1,70,
9562,9,2,70,
9563,9,3,70,
9564,9,4,70,
9565,9,5,70,
9566,9,6,70,
9567,9,7,70,
9568,9,8,70,
9569,9,9,70,
9570,9,10,70,
9571,9,0,71,
9572,9,1,71,
9573,9,2,71,
9574,9,3,71,
9575,9,4,71,
9576,9,5,71,
9577,9,6,71,
9578,9,7,71,
9579,9,8,71,
9580,9,9,71,
9581,9,10,71,
9582,9,0,72,
9583,9,1,72,
9584,9,2,72,
9585,9,3,72,
9586,9,4,72,
9587,9,5,72,
9588,9,6,72,
9589,9,7,72,
9590,9,8,72,
9591,9,9,72,
9592,9,10,72,
9593,9,0,73,
9594,9,1,73,
9595,9,2,73,
9596,9,3,73,
9597,9,4,73,
9598,9,5,73,
9599,9,6,73,
9600,9,7,73,
9601,9,8,73,
9602,9,9,73,
9603,9,10,73,
9604,9,0,74,
9605,9,1,74,
9606,9,2,74,
9607,9,3,74,
9608,9,4,74,
9609,9,5,74,
9610,9,6,74,
9611,9,7,74,
9612,9,8,74,
9613,9,9,74,
9614,9,10,74,
9615,9,0,75,
9616,9,1,75,
9617,9,2,75,
9618,9,3,75,
9619,9,4,75,
9620,9,5,75,
9621,9,6,75,
9622,9,7,75,
9623,9,8,75,
9624,9,9,75,
9625,9,10,75,
9626,9,0,76,
9627,9,1,76,
9628,9,2,76,
9629,9,3,76,
9630,9,4,76,
9631,9,5,76,
9632,9,6,76,
9633,9,7,76,
9634,9,8,76,
9635,9,9,76,
9636,9,10,76,
9637,9,0,77,
9638,9,1,77,
9639,9,2,77,
9640,9,3,77,
9641,9,4,77,
9642,9,5,77,
9643,9,6,77,
9644,9,7,77,
9645,9,8,77,
9646,9,9,77,
9647,9,10,77,
9648,9,0,78,
9649,9,1,78,
9650,9,2,78,
9651,9,3,78,
9652,9,4,78,
9653,9,5,78,
9654,9,6,78,
9655,9,7,78,
9656,9,8,78,
9657,9,9,78,
9658,9,10,78,
9659,9,0,79,
9660,9,1,79,
9661,9,2,79,
9662,9,3,79,
9663,9,4,79,
9664,9,5,79,
9665,9,6,79,
9666,9,7,79,
9667,9,8,79,
9668,9,9,79,
9669,9,10,79,
9670,9,0,80,
9671,9,1,80,
9672,9,2,80,
9673,9,3,80,
9674,9,4,80,
9675,9,5,80,
9676,9,6,80,
9677,9,7,80,
9678,9,8,80,
9679,9,9,80,
9680,9,10,80,
9681,9,0,81,
9682,9,1,81,
9683,9,2,81,
9684,9,3,81,
9685,9,4,81,
9686,9,5,81,
9687,9,6,81,
9688,9,7,81,
9689,9,8,81,
9690,9,9,81,
9691,9,10,81,
9692,9,0,82,
9693,9,1,82,
9694,9,2,82,
9695,9,3,82,
9696,9,4,82,
9697,9,5,82,
9698,9,6,82,
9699,9,7,82,
9700,9,8,82,
9701,9,9,82,
9702,9,10,82,
9703,9,0,83,
9704,9,1,83,
9705,9,2,83,
9706,9,3,83,
9707,9,4,83,
9708,9,5,83,
9709,9,6,83,
9710,9,7,83,
9711,9,8,83,
9712,9,9,83,
9713,9,10,83,
9714,9,0,84,
9715,9,1,84,
9716,9,2,84,
9717,9,3,84,
9718,9,4,84,
9719,9,5,84,
9720,9,6,84,
9721,9,7,84,
9722,9,8,84,
9723,9,9,84,
9724,9,10,84,
9725,9,0,85,
9726,9,1,85,
9727,9,2,85,
9728,9,3,85,
9729,9,4,85,
9730,9,5,85,
9731,9,6,85,
9732,9,7,85,
9733,9,8,85,
9734,9,9,85,
9735,9,10,85,
9736,9,0,86,
9737,9,1,86,
9738,9,2,86,
9739,9,3,86,
9740,9,4,86,
9741,9,5,86,
9742,9,6,86,
9743,9,7,86,
9744,9,8,86,
9745,9,9,86,
9746,9,10,86,
9747,9,0,87,
9748,9,1,87,
9749,9,2,87,
9750,9,3,87,
9751,9,4,87,
9752,9,5,87,
9753,9,6,87,
9754,9,7,87,
9755,9,8,87,
9756,9,9,87,
9757,9,10,87,
9758,9,0,88,
9759,9,1,88,
9760,9,2,88,
9761,9,3,88,
9762,9,4,88,
9763,9,5,88,
9764,9,6,88,
9765,9,7,88,
9766,9,8,88,
9767,9,9,88,
9768,9,10,88,
9769,9,0,89,
9770,9,1,89,
9771,9,2,89,
9772,9,3,89,
9773,9,4,89,
9774,9,5,89,
9775,9,6,89,
9776,9,7,89,
9777,9,8,89,
9778,9,9,89,
9779,9,10,89,
9780,9,0,90,
9781,9,1,90,
9782,9,2,90,
9783,9,3,90,
9784,9,4,90,
9785,9,5,90,
9786,9,6,90,
9787,9,7,90,
9788,9,8,90,
9789,9,9,90,
9790,9,10,90,
9791,9,0,91,
9792,9,1,91,
9793,9,2,91,
9794,9,3,91,
9795,9,4,91,
9796,9,5,91,
9797,9,6,91,
9798,9,7,91,
9799,9,8,91,
9800,9,9,91,
9801,9,10,91,
9802,9,0,92,
9803,9,1,92,
9804,9,2,92,
9805,9,3,92,
9806,9,4,92,
9807,9,5,92,
9808,9,6,92,
9809,9,7,92,
9810,9,8,92,
9811,9,9,92,
9812,9,10,92,
9813,9,0,93,
9814,9,1,93,
9815,9,2,93,
9816,9,3,93,
9817,9,4,93,
9818,9,5,93,
9819,9,6,93,
9820,9,7,93,
9821,9,8,93,
9822,9,9,93,
9823,9,10,93,
9824,9,0,94,
9825,9,1,94,
9826,9,2,94,
9827,9,3,94,
9828,9,4,94,
9829,9,5,94,
9830,9,6,94,
9831,9,7,94,
9832,9,8,94,
9833,9,9,94,
9834,9,10,94,
9835,9,0,95,
9836,9,1,95,
9837,9,2,95,
9838,9,3,95,
9839,9,4,95,
9840,9,5,95,
9841,9,6,95,
9842,9,7,95,
9843,9,8,95,
9844,9,9,95,
9845,9,10,95,
9846,9,0,96,
9847,9,1,96,
9848,9,2,96,
9849,9,3,96,
9850,9,4,96,
9851,9,5,96,
9852,9,6,96,
9853,9,7,96,
9854,9,8,96,
9855,9,9,96,
9856,9,10,96,
9857,9,0,97,
9858,9,1,97,
9859,9,2,97,
9860,9,3,97,
9861,9,4,97,
9862,9,5,97,
9863,9,6,97,
9864,9,7,97,
9865,9,8,97,
9866,9,9,97,
9867,9,10,97,
9868,9,0,98,
9869,9,1,98,
9870,9,2,98,
9871,9,3,98,
9872,9,4,98,
9873,9,5,98,
9874,9,6,98,
9875,9,7,98,
9876,9,8,98,
9877,9,9,98,
9878,9,10,98,
9879,9,0,99,
9880,9,1,99,
9881,9,2,99,
9882,9,3,99,
9883,9,4,99,
9884,9,5,99,
